"","town","loglik","loglik.sd","nfail.max","nfail.min","mu","delay","sigma","gamma","rho","R0","log.beta1","amplitude","alpha","iota","cohort","eta","tau","S.0","E.0","I.0","R.0"
"410","London",-3808.98801508773,0.786122348158512,0,0,0.02,4,27.669344263275,28.2602384045725,0.489547974827116,29.8459306151005,6.69904142653259,0.581134541542647,1.06888888888889,37.6344684034084,0.567170277937741,109.15883633096,0.112473343525469,0.0269570882545406,5.29319677470249e-05,5.00808340633196e-05,0.972939898943652
"411","London",-3812.55732604637,1.1524648875514,0,0,0.02,4,23.5380885502874,29.2104741549342,0.491989705640571,23.3951762363037,6.48730970186798,0.616485088281308,1.1,53.5102657911258,0.681266296743839,96.7298002039378,0.114755044492398,0.026838854537449,3.7886686666019e-05,6.2272515033111e-05,0.973060986260856
"412","London",-3823.87500476316,1.1864564793279,0,0,0.02,4,22.338834926396,24.15493209277,0.483369195767997,189.098682133994,8.39385111819821,0.761284132071826,0.82,0.149578578949181,0.759560252350294,56.7612400225155,0.113952648561224,0.0310593375065963,4.62509243153629e-05,6.82143619874371e-05,0.9688261972071
"413","London",-3821.40677100458,0.908310092052028,0,0,0.02,4,22.6268325680473,25.0967709386738,0.485026340113998,173.390742322149,8.34410470526819,0.740240157332855,0.835555555555555,0.104460228200463,0.709337790921804,59.132736082406,0.114154496245726,0.0293522465484778,4.69879824410791e-05,6.90036462417015e-05,0.97053176182284
"414","London",-3818.90989777016,0.750846360176986,0,0,0.02,4,24.4854394847612,25.2590116315058,0.483953340943062,136.797589354096,8.1132835205893,0.686501066878676,0.851111111111111,0.00724377097463393,0.78088496334228,68.4963979320977,0.111765272156304,0.0319027386854081,6.2354010141171e-05,5.56805536208852e-05,0.967979226750828
"415","London",-3816.58236616992,0.449880896704311,0,0,0.02,4,24.3905276037809,29.8321825254213,0.483445716651754,113.78907622749,8.08934660683635,0.641750326883444,0.866666666666666,0.0103056183199175,0.616798032596017,83.470083362386,0.112649561130203,0.03204140734253,4.86273451448398e-05,5.80487557490815e-05,0.967851916556578
"416","London",-3813.78024690135,0.548607331816466,0,0,0.02,4,25.9588043191132,28.2286902546078,0.482043230230028,114.772510166071,8.04487061218995,0.628481808167748,0.882222222222222,0.15374410228338,0.529727594399211,95.1837740856741,0.113748432458666,0.030155513970955,4.43180292594504e-05,5.84582989713798e-05,0.969741709700815
"417","London",-3811.29503207051,0.80727336720699,0,0,0.02,4,28.8458371095963,26.0866546663639,0.48480025065532,96.914907822087,7.79973490362849,0.647194800736873,0.897777777777778,0.149149910225328,0.540198920403082,97.9324576120722,0.111074780922957,0.0314441588754274,4.82471952875513e-05,5.55345978945319e-05,0.96845205933139
"418","London",-3809.47003887319,0.486849315899636,0,0,0.02,4,27.5658218634748,28.8486321957965,0.485618075282688,84.474459696355,7.75925341731374,0.57540414039306,0.913333333333333,0.203557701227764,0.652440615135425,115.982043504184,0.113521867068397,0.0310923595613733,4.42071383772217e-05,5.62986766634084e-05,0.968807134623584
"419","London",-3807.2107290653,0.670369369189221,0,0,0.02,4,31.0868767811291,27.0598141450852,0.488027732210347,77.2500073259315,7.60825752508696,0.572956659948824,0.928888888888888,0.393789971054895,0.581074822586613,122.019509152043,0.113595100582022,0.0304113005413476,3.87707301982512e-05,5.85074947219073e-05,0.969491421233732
"420","London",-3806.11682542597,0.385253828355305,0,0,0.02,4,30.797622615073,27.4125636235385,0.48717356768615,66.4924479485595,7.47077336182869,0.587953479538699,0.944444444444444,1.2400720670877,0.588407584687265,121.916406434299,0.112729830302606,0.0313578123898935,3.86833655135677e-05,5.81905143646603e-05,0.96854531373023
"421","London",-3805.21041854232,0.382212442717044,0,0,0.02,4,29.3900111626369,28.4927431602959,0.486694534580203,65.1196485224215,7.48709849046467,0.566119624357618,0.96,1.970071712331,0.59573647083485,125.143473017847,0.114770492717069,0.0296396484278583,4.77816866913394e-05,4.79278575445674e-05,0.970264642027907
"422","London",-3805.19176620808,0.360605976613319,0,0,0.02,4,28.8858500883249,30.4055475261614,0.487543029693599,56.7822775058543,7.4124870261284,0.554061647540515,0.975555555555556,2.8951514907718,0.557007357611251,129.782099389766,0.115893314197515,0.0297021301439238,5.17411992676963e-05,5.14259984167131e-05,0.970194702658392
"423","London",-3805.25032688479,0.72013459295936,0,0,0.02,4,36.2219481223994,28.3568967602013,0.487306671805974,47.8643419207549,7.17464748533444,0.516387213719398,0.991111111111113,7.93126080435581,0.551082634600551,150.90860139348,0.112634209915292,0.0301891102126642,4.54094392470175e-05,4.9798129729056e-05,0.969715682218357
"424","London",-3806.45617920888,0.673337085407769,0,0,0.02,4,29.9756865075491,28.5907494218219,0.490761667462517,45.2666314567809,7.12674359899459,0.550431586676009,1.00666666666667,13.5315301916645,0.653434371246587,127.166742000892,0.114003899691412,0.0287635423186979,4.65376769422155e-05,5.27865328105882e-05,0.97113713347155
"425","London",-3807.19174934315,0.504095084574584,0,0,0.02,4,30.1897127053356,28.260325949609,0.489134855902036,38.6457329384292,6.95743226953494,0.517084796536562,1.02222222222222,26.3413910381999,0.681286115526857,116.797780027532,0.113738083914395,0.0293889205403213,4.72095772083796e-05,5.50845524770797e-05,0.970508785329995
"426","London",-3807.79956384371,0.217890147005578,0,0,0.02,4,28.7828416170227,28.5053556679837,0.488629718815862,38.824947279425,6.9703606836015,0.542090929366374,1.03777777777778,18.3450328705444,0.628542782677,125.047112727495,0.115710402596161,0.0279223226683619,4.08048965106465e-05,5.26728975113476e-05,0.971984199537615
"427","London",-3808.42217440846,0.259244041297437,0,0,0.02,4,31.4445108648683,26.8119069045544,0.494566983373196,32.674482776247,6.7389366888334,0.555724875814202,1.05333333333334,30.192241154568,0.619689394673617,113.842921988848,0.110083387002961,0.0280289927228745,3.95250972191924e-05,5.79341750228526e-05,0.971873548004882
"428","London",-3808.98801508773,0.786122348158512,0,0,0.02,4,27.669344263275,28.2602384045725,0.489547974827116,29.8459306151005,6.69904142653259,0.581134541542647,1.06888888888889,37.6344684034084,0.567170277937741,109.15883633096,0.112473343525469,0.0269570882545406,5.29319677470249e-05,5.00808340633196e-05,0.972939898943652
"429","London",-3809.87715719016,0.257470427231991,0,0,0.02,4,30.8576564672198,30.1505599974985,0.492276744798744,24.9109538262925,6.58049327409424,0.509381771053691,1.08444444444445,49.7909053319187,0.39527309279737,129.352486792991,0.116109542421535,0.0275369410215254,4.05770258253077e-05,4.54268315881243e-05,0.97237705512106
"430","London",-3808.83964609803,0.661392365510452,0,0,0.02,4,30.2568643091992,26.140939970617,0.48998911327208,24.4444718544415,6.42431096115938,0.581438720079636,1.1,64.6634750308189,0.395959104300946,108.352945084105,0.114447923894056,0.0250450957580644,5.05225152305917e-05,5.6533857993071e-05,0.97484784786871
"431","London",-3813.01015557505,0.268761104175071,0,0,0.02,4,38.5428170437153,21.0989666242943,0.48678641877562,20.4946806178221,6.04062596428397,0.597353183065652,1.115,100.811841548265,0.533912513637832,90.8704457163933,0.111998308949599,0.0267950069093975,4.58702786895438e-05,6.55319067663622e-05,0.973093590905145
"432","London",-3845.86648749963,0.989607672694498,0,0,0.02,4,93.2314522678402,88.6451373853453,0.503686081122234,19.0149959665138,7.31089381598507,0.01,1,0.180836032317604,0.85592196739382,1136.31672894909,0.101861266277258,0.0597534268316147,1.76056788548722e-05,1.54864367174807e-05,0.940213481052813
"433","London",-3835.4143611914,1.28408535009326,0,0,0.02,4,84.5760211964461,85.033504228104,0.497659429744489,19.0381793297419,7.27526790344393,0.05,1,0.373165915779923,0.847338425773763,1098.94133835555,0.106373085905928,0.0600483842304999,1.70186250283075e-05,1.74422994731671e-05,0.939917154844998
"434","London",-3823.52985724803,1.28680387202177,0,0,0.02,4,87.8359574878415,63.945430284691,0.5020785508343,20.8264047232359,7.10793375775399,0.1,1,1.5599139910645,0.856299768768346,849.104065976046,0.104678204156599,0.0545492604369711,2.38765408390115e-05,1.95835367316747e-05,0.945407279485454
"435","London",-3818.66598827206,1.88176181535618,0,0,0.02,4,69.3979405653517,63.8539224316814,0.494148381275638,21.9747147052442,7.160294221336,0.15,1,1.99176196728181,0.831148295219934,857.765228095125,0.104636955142245,0.0542201883173225,2.44752565660848e-05,1.99534742961756e-05,0.945735382951817
"436","London",-3814.26235009444,1.0480598079125,0,0,0.02,4,57.2611189859232,47.1132161881987,0.496090520188792,28.7650119927081,7.14786880497499,0.2,1,1.34847727366623,0.805753998727341,453.230842653546,0.107272624083197,0.0423322168474855,2.82770091500646e-05,3.00016602164289e-05,0.957609504483149
"437","London",-3812.39956843594,0.665649551182339,0,0,0.02,4,46.1529448537713,47.168785830488,0.491771870774256,31.0938979304526,7.22682492151985,0.25,1,0.636063559525723,0.789042139768599,349.144331056127,0.109756768589323,0.0404503554076082,3.23915612892167e-05,3.26951397295181e-05,0.959484557891374
"438","London",-3810.03444285448,0.741583737151796,0,0,0.02,4,48.0561821337405,36.9396812252432,0.491816451166184,35.1570466559161,7.11893584326724,0.3,1,5.73758009444081,0.660635332057252,294.209703590517,0.111292146197353,0.0355783377293668,3.1942658148462e-05,3.92028110971488e-05,0.964350516801386
"439","London",-3809.12291739162,1.23123723567807,0,0,0.02,4,41.5569756376162,37.4783981438629,0.484168366242932,37.5525222891249,7.19860425882539,0.35,1,2.41195773252443,0.646120875015145,247.414313097211,0.11078197649479,0.0360457880030839,2.9982860368769e-05,4.6215689160111e-05,0.963878013447385
"440","London",-3808.92761946818,1.09960699117054,0,0,0.02,4,37.6387650641922,35.6988387676931,0.488280612888556,40.3108232878976,7.22323418700446,0.4,1,0.490078956830118,0.749645265213045,217.745880361194,0.112197991504009,0.0333742480646853,5.18418712603347e-05,3.31705392313629e-05,0.966540739524825
"441","London",-3808.39159585559,0.94695605660921,0,0,0.02,4,31.5518755941022,37.8749274318208,0.489077392139996,41.1258456550835,7.29949126620842,0.45,1,0.55372880057687,0.69450898321911,198.835997809121,0.114149452082025,0.0336261686742448,5.29397991086008e-05,3.53507408605516e-05,0.966285540785786
"442","London",-3808.76519810474,0.94501014306822,0,0,0.02,4,30.943839236176,29.1998549479984,0.490647621308741,44.8847885374357,7.1385295422155,0.5,1,0.806631837094956,0.848601111779598,144.652517056345,0.112489674432138,0.031142253385581,4.83211326228904e-05,4.78287904122919e-05,0.96876159669139
"443","London",-3808.74075097093,1.46479994755774,0,0,0.02,4,27.2478249159012,32.1667116635133,0.484680855312505,44.1248736095515,7.21421536574468,0.55,1,0.800465861334412,0.8659275685962,137.326462628938,0.113488934101585,0.0336061702926727,4.16485323502043e-05,5.28672846868779e-05,0.96629931389029
"444","London",-3809.31204499233,1.51117266213177,0,0,0.02,4,29.7436267573599,26.7915934977036,0.489276512269947,48.1119260860807,7.12514192133152,0.6,1,2.20378541533033,0.723812637645263,136.969700712027,0.117083072998208,0.0290043545735238,4.23898732850877e-05,5.75628506409603e-05,0.97089569270255
"445","London",-3810.53891825368,1.29792755615247,0,0,0.02,4,25.5458864989941,28.1305934974661,0.48872152972967,49.0886672677494,7.19219833957765,0.65,1,1.21453803001556,0.715892350897408,115.150236180527,0.115652731147361,0.0302896085281908,4.51747788425693e-05,5.67510197925704e-05,0.969608465673175
"446","London",-3809.52315943997,1.34546399522481,0,0,0.02,4,26.8840826244896,23.131110593585,0.487681398917299,61.2888669368091,7.2252575808677,0.7,1,1.70797759791509,0.525819239402081,99.661320831702,0.116914864118778,0.0247918807386678,4.40148490186865e-05,6.599942176904e-05,0.97509810499055
"447","London",-3811.69618395132,1.34246983795186,0,0,0.02,4,25.9736637490287,21.4769118754908,0.485178604189012,63.4715257225347,7.18829371225033,0.75,1,1.24622455785593,0.532219145505562,83.137719928488,0.118963971316612,0.0247469561177678,4.50205703481699e-05,7.05510051336771e-05,0.97513747230675
"448","London",-3813.75386240404,1.28976898327886,0,0,0.02,4,24.228542539551,21.7218802741693,0.49110148830068,67.4913007654618,7.26071033733123,0.8,1,0.469383680863039,0.4870677200734,83.2257194563907,0.118500546091295,0.0239109649263457,4.1699125054501e-05,7.3818015431634e-05,0.975973517933167
"449","London",-3815.74477961425,1.45952303803121,0,0,0.02,4,22.5892699172825,21.1006798683134,0.483825373109047,69.259003550909,7.2583926184401,0.85,1,0.363182065743244,0.467915818826259,70.408750728651,0.124382059842875,0.0242441570073491,4.06286637366164e-05,7.71680074851596e-05,0.97563804632143
"450","London",-3816.19558921759,1.41450019011353,0,0,0.02,4,17.297185009152,25.9650729144471,0.48848453368189,71.7494986505716,7.49457540485163,0.9,1,3.33318276658059,0.654091226693479,66.914194922618,0.121696830532525,0.0238445970644654,6.10515301328e-05,6.57802122620174e-05,0.97602857119314
"451","London",-3819.08878139072,1.43852991025105,0,0,0.02,4,16.4967487563586,24.0984071795236,0.486418679829761,76.2446507935446,7.4832631091,0.95,1,1.64004162784478,0.61247283004043,57.4581336053819,0.121427184470503,0.0233118712104282,6.47126427192414e-05,7.18754316380877e-05,0.976551540715215
"452","London",-3807.44307631082,0.421224550659482,0,0,0.02,4,34.1263825557628,31.5859690790934,0.491835062692248,43.3790389372061,7.1797329123531,0.466604323831285,1,0.001,0.679316787823107,173.980820231057,0.111979724888808,0.0309279267983571,3.59333648286303e-05,4.97795944204466e-05,0.968986360242394
"453","London",-3807.41574173514,0.467545024958287,0,0,0.02,4,34.412601042988,31.3445773502427,0.492003269312634,43.0637954434205,7.16509339139918,0.465618129911207,1,0.00774263682681127,0.687451788326447,173.61701884764,0.112104666167909,0.031025998379878,3.49431682531314e-05,5.07057060426376e-05,0.968888352745828
"454","London",-3807.33266560735,0.4588112479166,0,0,0.02,4,34.4271750106796,31.0381264000959,0.491681195860755,43.1616867407756,7.15795285034225,0.468772625753762,1,0.0599484250318941,0.684465582267374,170.659241308544,0.111709064090558,0.0309704043503992,3.5121078011695e-05,5.1230592183126e-05,0.968943243979406
"455","London",-3807.34125498875,0.43280359071537,0,0,0.02,4,34.3730449082075,31.0794112635691,0.491054455276715,43.2432116303796,7.16111339153319,0.470524693659211,1,0.464158883361278,0.677910265930821,170.317424216504,0.11144170118415,0.0309399451509401,3.57834391905103e-05,5.07648007795583e-05,0.968973506609093
"456","London",-3806.13227919055,0.473869284978166,0,0,0.02,4,34.0720605641278,30.9801618789517,0.491208911140996,43.2965301057347,7.15928113213332,0.475822669208658,1,3.59381366380463,0.668087921079162,166.480235876944,0.111649014027641,0.0307822464827218,3.6197118101937e-05,5.11647570208221e-05,0.969130391642154
"457","London",-3805.51145730258,0.652961967924384,0,0,0.02,4,33.1988344444175,30.5458467172805,0.490283633767779,43.5624018687038,7.15187133406897,0.488725877111183,1,10,0.656720885300376,159.99876429293,0.111586899113074,0.0306319323076424,3.44967600494521e-05,5.29861773404179e-05,0.969280584754969
"458","London",-3805.56848171881,1.26692873981669,0,0,0.02,4,30.6729700999947,28.4215405752776,0.488786628516227,45.543041186305,7.12712417535909,0.542838442532716,1,20,0.622070690239052,134.490829220823,0.11073338229524,0.0296198719320038,3.15586007241769e-05,6.02345255203929e-05,0.97028833494175
"459","London",-3808.61130843498,1.00117882624702,0,0,0.02,4,32.8115137783282,25.1609375146779,0.486240280598926,48.4417701737791,7.07138610548518,0.59972939078314,1,40,0.357269617485525,118.152416810233,0.111744854982581,0.0272256622452107,3.22219488631109e-05,6.49439144503276e-05,0.972677171891478
"460","London",-3811.48423738381,1.60916171793254,0,0,0.02,4,30.0296122044228,24.39657425336,0.484315272302738,46.6343374273028,7.00354602478708,0.627959105251722,1,60,0.465520185067264,98.5020141642752,0.112575524073671,0.0277389265043622,3.45208808722544e-05,6.70853717561524e-05,0.97215946724301
"461","London",-3817.71234666576,0.6821785008093,0,0,0.02,4,33.5159625377685,20.3861068253341,0.483901029486949,47.2720597268924,6.842976849798,0.685441764680209,1,100,0.291472229071956,80.2120630757296,0.113982229285095,0.0271303752808097,5.28572506217127e-05,6.26162356204607e-05,0.972754151232948
"462","London",-3822.42666374197,1.19769188045616,0,0,0.02,4,109.563989549051,1124.95594338051,0.528437659800982,10,8.15553320840986,0.073818201565487,1,0.247489824020135,0.60619555215831,7039.83095083626,0.109595474543802,0.102997227298325,1.68159551143658e-05,3.19921211024648e-06,0.896982757534448
