"time","Halesworth","Lees","Mold","Dalton.in.Furness","Oswestry","Northwich","Bedwellty","Consett","Hastings","Cardiff","Bradford","Hull","Nottingham","Bristol","Sheffield","Leeds","Manchester","Liverpool","Birmingham","London"
1944.01642710472,0,0,0,0,0,0,0,0,0,4,12,0,9,1,1,4,11,6,1,82
1944.03559206023,0,0,0,0,0,0,0,0,0,0,9,3,7,1,5,2,7,9,6,98
1944.05475701574,0,0,0,0,0,0,0,0,0,2,7,0,9,0,0,1,5,7,5,118
1944.07392197125,1,0,0,0,0,0,0,0,0,4,3,2,11,2,1,6,15,9,2,153
1944.09308692676,0,0,0,0,0,0,0,0,0,6,2,2,7,0,2,6,11,19,9,206
1944.11225188227,0,0,0,0,0,0,0,0,0,2,5,2,3,4,3,3,24,19,5,217
1944.13141683778,0,0,0,0,0,1,0,0,0,7,2,1,1,2,3,2,23,30,13,226
1944.15058179329,0,0,0,0,0,0,0,0,0,10,1,0,21,0,3,6,22,23,12,239
1944.1697467488,0,0,0,0,0,0,0,1,0,7,3,1,5,4,3,1,50,23,20,279
1944.18891170431,0,0,0,0,0,0,1,0,0,5,3,7,29,1,6,3,36,19,9,244
1944.20807665982,0,0,0,0,0,0,0,0,0,6,4,0,10,2,4,4,51,48,21,286
1944.22724161533,0,0,0,0,0,0,8,1,0,17,3,8,13,9,4,8,32,35,21,363
1944.24640657084,0,0,0,1,1,0,0,0,2,11,6,4,22,2,9,11,55,75,24,300
1944.26557152635,0,1,0,0,0,0,1,0,0,19,2,3,9,6,10,10,36,48,33,324
1944.28473648186,0,0,0,0,0,1,5,0,0,11,6,7,8,1,7,17,39,72,52,273
1944.30390143737,0,0,0,0,2,2,5,0,0,11,4,9,8,4,16,15,50,81,61,283
1944.32306639288,0,0,0,1,1,0,5,0,0,8,6,2,4,0,10,17,38,56,34,207
1944.34223134839,0,0,0,0,2,2,5,2,0,13,2,10,1,1,9,8,30,52,25,213
1944.3613963039,0,1,0,0,1,0,3,0,0,7,2,2,1,1,7,11,15,50,38,210
1944.38056125941,0,2,0,0,1,0,0,2,0,15,3,4,1,0,12,6,16,55,24,213
1944.39972621492,0,0,0,0,0,0,3,0,0,6,1,14,2,1,9,12,32,81,51,217
1944.41889117043,0,1,0,1,0,0,0,3,0,12,6,6,1,2,11,14,21,70,49,271
1944.43805612594,0,4,0,0,0,0,5,5,0,7,11,7,3,2,12,15,32,86,71,242
1944.45722108145,0,3,0,0,0,0,5,5,0,1,7,0,1,1,12,14,35,90,44,199
1944.47638603696,0,2,0,0,0,0,0,0,0,2,5,1,2,3,12,10,31,84,41,139
1944.49555099247,0,0,0,0,0,1,2,5,0,6,4,3,2,1,14,10,61,95,27,129
1944.51471594798,0,9,0,0,0,2,1,7,0,4,5,2,0,0,13,17,76,109,43,130
1944.53388090349,0,2,0,0,0,0,1,0,0,3,3,6,3,3,13,9,76,147,21,130
1944.553045859,0,2,0,0,0,0,0,2,0,2,3,0,2,2,17,6,59,126,38,90
1944.57221081451,0,9,0,0,0,0,0,0,0,0,3,1,0,1,4,4,98,81,34,73
1944.59137577002,0,6,0,0,0,0,0,3,0,0,1,2,2,2,11,6,94,79,34,47
1944.61054072553,0,4,0,0,0,0,0,0,0,3,1,1,5,4,10,6,96,79,26,36
1944.62970568104,0,4,0,0,0,0,1,0,0,0,1,1,6,1,19,3,78,63,33,39
1944.64887063655,0,0,0,0,0,1,0,0,0,1,0,3,2,0,14,3,59,59,19,21
1944.66803559206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,56,75,19,27
1944.68720054757,2,1,0,0,0,0,0,0,0,1,1,1,6,1,9,1,79,58,11,14
1944.70636550308,0,0,0,0,0,0,0,0,0,0,6,1,7,6,8,1,71,81,21,29
1944.72553045859,0,0,0,0,0,0,0,7,1,2,7,1,2,3,15,0,120,92,32,19
1944.7446954141,0,0,0,0,0,1,0,33,0,0,9,0,8,8,7,0,119,142,42,27
1944.76386036961,0,0,0,0,2,0,0,12,0,0,8,1,4,8,20,3,193,162,72,38
1944.78302532512,0,0,0,0,2,1,0,23,0,0,10,0,8,19,14,6,207,171,86,28
1944.80219028063,0,0,0,0,5,0,0,35,0,0,5,3,19,34,14,4,232,258,85,54
1944.82135523614,0,0,0,0,0,0,0,41,0,4,11,6,33,35,23,12,338,196,140,65
1944.84052019165,0,0,0,0,24,1,0,22,0,2,12,10,43,45,47,28,384,251,84,80
1944.85968514716,0,0,0,0,11,0,0,28,0,3,21,24,87,63,41,37,410,294,166,57
1944.87885010267,0,0,0,0,21,0,0,9,0,1,19,15,66,44,43,19,407,381,131,65
1944.89801505818,0,0,0,0,7,3,0,33,0,3,39,16,109,81,56,37,387,302,231,110
1944.91718001369,0,0,0,0,16,1,0,2,0,5,67,18,123,70,57,28,434,408,223,84
1944.9363449692,0,0,0,0,11,3,0,0,0,24,46,9,267,99,96,52,486,436,351,123
1944.95550992471,0,0,0,0,21,11,0,24,0,23,49,28,260,52,115,50,515,329,368,114
1944.97467488022,0,0,0,0,7,24,0,2,0,24,58,17,272,99,141,66,484,314,502,163
1944.99383983573,0,0,0,0,9,13,0,0,0,28,46,54,237,90,134,67,426,246,547,155
1945.01300479124,0,1,0,0,1,7,0,2,0,68,47,82,410,139,174,182,478,255,858,240
1945.03216974675,0,1,2,0,2,5,1,1,2,103,138,51,201,160,169,107,481,231,934,210
1945.05133470226,0,0,0,16,5,28,0,3,4,78,147,107,283,215,200,202,419,252,929,290
1945.07049965777,0,0,0,0,1,4,2,0,2,88,136,110,139,225,305,323,394,219,1030,381
1945.08966461328,0,2,0,0,2,7,0,0,2,127,235,230,181,196,426,409,373,187,831,573
1945.10882956879,0,1,0,0,0,32,0,0,14,253,281,270,115,258,444,854,388,187,1017,814
1945.1279945243,0,1,0,0,1,2,0,1,2,115,295,421,88,260,554,694,307,184,820,640
1945.14715947981,0,2,0,0,1,1,0,2,19,209,417,424,34,241,526,1083,328,189,878,977
1945.16632443532,0,2,0,9,1,2,1,2,15,152,399,313,56,255,624,918,274,144,715,986
1945.18548939083,0,0,0,0,1,2,14,3,28,161,460,380,32,336,601,1045,323,153,821,1072
1945.20465434634,0,0,0,8,4,1,1,0,55,174,420,446,34,250,554,913,281,158,657,1498
1945.22381930185,0,0,1,23,5,1,33,4,26,167,366,284,45,209,456,865,250,103,542,1601
1945.24298425736,0,0,3,22,4,1,28,2,42,143,315,272,17,165,480,405,176,130,453,1652
1945.26214921287,0,0,5,7,0,0,21,6,38,88,245,191,33,172,405,440,149,130,326,1688
1945.28131416838,0,0,3,2,1,0,85,1,35,138,172,64,25,123,263,317,142,97,291,1651
1945.30047912389,0,1,11,6,1,0,13,1,33,67,89,59,20,90,253,172,73,123,264,1314
1945.3196440794,0,2,5,10,0,0,72,5,20,92,64,83,17,55,195,131,87,116,153,1058
1945.33880903491,0,0,10,0,0,0,33,6,16,69,36,32,13,66,149,76,79,99,85,815
1945.35797399042,0,0,10,9,0,0,21,5,15,64,46,28,6,31,123,74,71,88,93,822
1945.37713894593,0,0,5,0,0,0,69,8,14,70,29,29,9,53,75,77,86,95,87,819
1945.39630390144,0,0,8,0,0,0,21,0,6,15,19,26,7,20,78,48,42,83,67,614
1945.41546885695,0,0,0,0,0,6,70,1,14,40,11,13,4,35,49,32,51,72,38,508
1945.43463381246,0,0,5,0,0,0,22,1,8,28,18,9,5,26,50,14,28,74,34,472
1945.45379876797,0,0,0,0,0,0,18,1,4,19,5,12,1,15,30,10,33,50,41,412
1945.47296372348,0,0,0,0,0,0,12,4,5,8,9,4,1,18,21,8,33,43,21,342
1945.49212867899,0,0,0,0,0,0,13,0,3,20,8,4,2,18,15,12,28,49,21,249
1945.5112936345,0,0,0,0,0,0,26,10,6,5,2,1,0,9,14,3,23,48,11,220
1945.53045859001,0,0,1,0,0,0,31,3,2,6,5,1,0,8,10,5,14,33,12,207
1945.54962354552,0,1,1,0,0,0,17,6,1,6,10,1,2,10,9,8,25,33,5,153
1945.56878850103,0,0,0,0,0,0,10,2,2,5,1,5,2,12,9,5,18,25,9,129
1945.58795345654,0,0,0,0,0,0,13,3,0,13,2,2,2,4,7,6,15,7,8,113
1945.60711841205,0,0,0,0,0,0,3,4,0,8,0,2,0,5,5,2,10,16,3,61
1945.62628336756,0,0,0,0,0,1,4,2,0,6,2,2,1,2,3,1,5,9,10,66
1945.64544832307,0,0,0,0,0,0,0,0,0,6,1,0,1,8,3,1,10,20,6,61
1945.66461327858,0,0,0,0,1,1,3,5,0,4,3,2,0,4,6,2,8,55,4,48
1945.68377823409,0,0,0,0,0,0,0,0,1,1,0,3,0,2,1,2,7,13,10,36
1945.7029431896,0,0,0,0,1,0,1,1,1,6,0,0,2,1,2,3,5,10,7,46
1945.72210814511,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,3,24,3,51
1945.74127310062,0,0,0,0,0,0,0,4,1,5,2,0,0,1,4,3,11,10,2,35
1945.76043805613,0,0,0,0,0,0,0,5,0,0,0,1,0,1,4,4,7,33,1,33
1945.77960301164,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,4,11,17,3,48
1945.79876796715,0,0,0,0,0,0,0,9,0,1,1,1,1,0,1,0,8,25,7,40
1945.81793292266,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,7,26,3,47
1945.83709787817,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,2,9,28,3,32
1945.85626283368,0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,2,6,22,7,23
1945.87542778919,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,23,6,35
1945.8945927447,0,0,0,0,0,0,0,0,1,0,1,1,3,0,4,4,1,19,6,42
1945.9137577002,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,14,22,7,43
1945.93292265571,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,1,8,32,3,33
1945.95208761122,0,0,0,0,0,0,0,0,0,0,1,1,1,7,1,1,3,44,8,42
1945.97125256674,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,4,48,6,52
1945.99041752225,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,1,0,40,6,69
1946.00958247775,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,4,2,65,10,88
1946.02874743326,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,46,8,86
1946.04791238878,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,7,51,7,109
1946.06707734429,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,73,12,100
1946.0862422998,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,1,5,65,6,221
1946.1054072553,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,8,83,20,237
1946.12457221081,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,6,80,12,353
1946.14373716632,0,0,0,0,0,0,2,0,0,0,0,15,0,0,3,2,24,90,5,389
1946.16290212183,0,0,0,0,0,0,0,0,0,1,0,9,0,1,2,4,3,100,22,372
1946.18206707734,0,0,0,0,0,0,0,0,0,2,0,18,0,3,3,11,18,128,16,557
1946.20123203285,0,0,0,0,0,0,0,0,0,5,1,7,5,2,5,5,7,109,15,430
1946.22039698836,0,0,0,0,0,0,0,0,0,14,1,9,6,2,5,4,13,144,15,597
1946.23956194387,0,0,0,0,0,0,0,0,1,6,2,11,11,1,3,7,7,294,18,675
1946.25872689938,0,0,0,0,0,0,0,0,0,11,0,6,24,2,4,7,29,183,29,736
1946.27789185489,0,0,0,0,0,0,0,0,0,10,1,21,14,1,3,7,18,257,19,950
1946.2970568104,0,0,0,0,0,2,0,0,1,9,1,0,30,1,4,4,31,271,27,935
1946.31622176591,0,0,0,0,0,0,0,0,2,12,4,15,48,2,7,8,39,234,25,1054
1946.33538672142,0,0,0,0,0,0,0,0,1,9,1,24,35,1,8,9,32,295,43,1056
1946.35455167693,0,0,0,0,0,0,0,3,0,9,1,14,40,7,8,9,42,184,58,928
1946.37371663244,0,2,0,0,0,1,0,3,6,1,1,14,18,1,5,5,41,222,52,836
1946.39288158795,0,0,0,0,0,0,0,0,19,7,4,17,32,6,10,18,46,224,55,1034
1946.41204654346,0,0,0,0,0,0,0,0,18,17,1,18,36,5,8,8,48,270,72,967
1946.43121149897,0,0,0,0,0,0,0,0,15,21,4,23,33,6,18,13,59,229,66,1073
1946.45037645448,0,0,0,0,0,0,0,0,9,18,3,17,49,6,20,16,53,282,56,1081
1946.46954140999,0,0,0,0,0,1,0,0,4,11,5,17,64,10,19,32,43,208,112,977
1946.4887063655,0,0,0,0,0,0,0,0,11,36,0,14,41,1,34,28,50,226,119,866
1946.50787132101,0,0,0,0,0,0,1,0,8,39,3,20,49,3,20,15,49,162,161,797
1946.52703627652,0,0,0,0,0,0,0,0,7,49,2,7,41,5,32,33,75,188,173,630
1946.54620123203,0,0,0,0,0,0,0,0,10,61,0,10,48,4,11,26,41,157,170,492
1946.56536618754,0,0,0,0,0,0,0,0,6,49,1,10,28,1,40,14,62,127,162,478
1946.58453114305,0,0,0,0,0,0,0,0,10,63,2,6,21,3,38,23,60,68,119,376
1946.60369609856,0,0,0,0,0,0,0,0,2,47,5,4,23,2,39,19,89,76,158,350
1946.62286105407,0,0,0,0,1,0,0,0,3,44,1,5,17,4,33,10,54,48,119,255
1946.64202600958,0,0,0,0,0,1,0,0,2,22,2,3,15,2,32,10,59,38,116,161
1946.66119096509,0,0,0,0,0,0,0,0,7,8,0,4,9,6,12,9,62,28,55,125
1946.6803559206,0,0,0,0,0,0,0,1,3,1,0,0,2,3,20,10,52,27,58,93
1946.69952087611,0,1,0,0,0,1,0,3,0,2,0,11,3,1,27,9,53,29,57,78
1946.71868583162,0,1,0,0,0,0,0,0,0,4,3,8,0,2,18,8,62,50,47,82
1946.73785078713,0,1,0,0,0,0,0,0,0,4,2,10,1,8,45,24,33,36,42,69
1946.75701574264,0,3,0,0,0,1,0,0,0,1,3,14,4,8,44,27,74,46,57,91
1946.77618069815,0,10,0,0,0,0,0,0,0,2,1,17,5,3,50,33,33,53,44,72
1946.79534565366,0,11,0,0,0,0,0,0,1,2,0,16,13,4,60,22,80,52,71,116
1946.81451060917,0,9,0,0,0,0,0,1,0,3,1,34,29,3,54,14,35,31,84,105
1946.83367556468,0,9,0,0,0,0,0,0,0,4,1,25,23,6,60,40,86,24,83,119
1946.85284052019,0,5,0,0,0,0,0,4,0,25,0,34,36,12,83,19,72,39,108,157
1946.8720054757,0,9,0,0,0,1,0,4,0,6,2,34,31,22,74,29,122,45,106,141
1946.89117043121,0,4,0,0,0,0,0,18,1,29,0,44,48,21,82,42,175,43,125,215
1946.91033538672,0,7,0,0,0,0,0,22,0,20,1,52,42,20,81,36,217,53,187,221
1946.92950034223,0,4,0,0,7,0,0,38,1,27,2,51,58,24,97,73,270,67,200,239
1946.94866529774,0,10,0,0,1,0,0,24,0,44,0,33,80,26,133,48,298,84,204,243
1946.96783025325,0,6,0,0,0,0,1,38,0,23,0,56,85,17,135,55,356,67,383,239
1946.98699520876,0,1,0,0,0,0,0,27,0,49,0,48,99,15,114,40,323,53,251,229
1947.00616016427,0,58,0,0,0,0,0,33,0,85,5,83,187,47,179,71,501,84,636,359
1947.02532511978,0,0,0,0,0,1,1,30,0,61,7,65,244,24,153,74,503,72,508,291
1947.04449007529,0,1,0,0,0,2,0,13,3,34,18,108,135,68,178,70,509,81,703,378
1947.0636550308,0,3,0,0,0,1,0,26,0,48,30,96,121,80,119,160,748,72,668,418
